round,query_label,image_id,category,rank,score
10,plane,27,2,2,8.352593
10,plane,26,2,3,8.248867
10,plane,24,2,4,7.672168
10,plane,20,2,5,6.243903
10,plane,28,2,6,6.010181
10,plane,29,2,7,5.292765
10,plane,25,2,8,5.210851
10,plane,23,2,9,4.094468
10,plane,16,1,10,3.497898
10,plane,6,0,11,2.793700
10,plane,22,2,12,2.181707
10,plane,8,0,13,0.133899
10,clothes,39,3,1,8.748052
10,clothes,35,3,2,8.743116
10,clothes,36,3,3,8.408167
10,clothes,31,3,4,8.371546
10,clothes,34,3,5,7.835363
10,clothes,37,3,6,6.833722
10,clothes,38,3,7,6.735421
10,clothes,4,0,8,6.005230
10,clothes,33,3,9,5.274020
10,clothes,9,0,10,4.872229
10,clothes,6,0,11,2.813611
10,clothes,32,3,12,2.162489
10,clothes,30,3,13,2.157863
10,car,49,4,1,8.559681
10,car,47,4,2,8.479298
10,car,42,4,3,8.423073
10,car,40,4,4,7.958140
10,car,41,4,5,7.596701
10,car,48,4,6,7.533986
10,car,21,2,7,6.734075
10,car,44,4,8,6.207654
10,car,26,2,9,6.185454
10,car,43,4,10,5.009800
10,car,25,2,11,3.139496
10,car,46,4,12,2.185606
10,car,45,4,13,2.177185
20,cat,7,0,1,8.739736
20,cat,4,0,2,7.271611
20,cat,9,0,3,7.247414
20,cat,1,0,4,6.557436
20,cat,5,0,5,6.546805
20,cat,6,0,6,6.403525
20,cat,19,1,7,6.291768
20,cat,11,1,8,5.191125
20,cat,2,0,9,5.079283
20,cat,0,0,10,4.575764
20,cat,8,0,11,2.110228
20,cat,3,0,12,2.110067
20,cat,13,1,13,0.062183
20,dog,12,1,1,9.028707
20,dog,10,1,2,8.462846
20,dog,14,1,3,8.427063
20,dog,19,1,4,8.339819
20,dog,11,1,5,7.241332
20,dog,15,1,6,7.184709
20,dog,7,0,7,6.683360
20,dog,17,1,8,6.572680
20,dog,4,0,9,5.219451
20,dog,16,1,10,4.846868
20,dog,6,0,11,4.344245
20,dog,18,1,12,3.067793
20,dog,13,1,13,2.113817
20,plane,21,2,1,8.712881
20,plane,24,2,2,8.418232
20,plane,27,2,3,8.407695
20,plane,26,2,4,7.663650
20,plane,28,2,5,7.328300
20,plane,20,2,6,5.894131
20,plane,25,2,7,5.795811
20,plane,23,2,8,4.607070
20,plane,29,2,9,4.576772
20,plane,6,0,10,4.313000
20,plane,16,1,11,2.777132
20,plane,22,2,12,2.087957
20,plane,8,0,13,0.040149
20,clothes,31,3,1,8.867718
20,clothes,39,3,2,8.661686
20,clothes,35,3,3,8.143899
20,clothes,34,3,4,7.984569
20,clothes,36,3,5,7.614928
20,clothes,38,3,6,6.742111
20,clothes,37,3,7,6.603625
20,clothes,4,0,8,5.204713
20,clothes,9,0,9,5.183314
20,clothes,33,3,10,4.586668
20,clothes,6,0,11,4.332911
20,clothes,32,3,12,2.068739
20,clothes,30,3,13,2.064113
20,car,49,4,1,8.884226
20,car,41,4,2,8.065475
20,car,40,4,3,7.812491
20,car,47,4,4,7.782204
20,car,48,4,5,7.473689
20,car,42,4,6,7.272529
20,car,21,2,7,6.649072
20,car,44,4,8,5.624663
20,car,26,2,9,5.600236
20,car,43,4,10,3.776574
20,car,25,2,11,3.724457
20,car,46,4,12,3.255122
20,car,45,4,13,2.083435
30,cat,3,0,1,9.078590
30,cat,7,0,2,8.853245
30,cat,4,0,3,7.706958
30,cat,9,0,4,7.608843
30,cat,5,0,5,6.359152
30,cat,1,0,6,6.294504
30,cat,19,1,7,5.845811
30,cat,0,0,8,4.604764
30,cat,2,0,9,4.565542
30,cat,6,0,10,4.455250
30,cat,11,1,11,4.060111
30,cat,8,0,12,2.086790
30,cat,13,1,13,0.038745
30,dog,12,1,1,8.674859
30,dog,10,1,2,8.466719
30,dog,14,1,3,8.164567
30,dog,19,1,4,7.893862
30,dog,15,1,5,6.964669
30,dog,7,0,6,6.796870
30,dog,17,1,7,6.592807
30,dog,11,1,8,6.110319
30,dog,4,0,9,5.654797
30,dog,16,1,10,4.987067
30,dog,6,0,11,2.395970
30,dog,13,1,12,2.090379
30,dog,18,1,13,2.087168
30,plane,27,2,1,8.479231
30,plane,21,2,2,8.291196
30,plane,24,2,3,8.021298
30,plane,26,2,4,7.971783
30,plane,28,2,5,7.124534
30,plane,20,2,6,5.416629
30,plane,29,2,7,5.099956
30,plane,23,2,8,4.909862
30,plane,25,2,9,4.594393
30,plane,16,1,10,2.917330
30,plane,6,0,11,2.364725
30,plane,22,2,12,2.064519
30,plane,8,0,13,0.016712
30,clothes,31,3,1,8.617965
30,clothes,36,3,2,8.602201
30,clothes,39,3,3,8.477216
30,clothes,35,3,4,8.302778
30,clothes,37,3,5,6.706228
30,clothes,34,3,6,6.327019
30,clothes,33,3,7,5.985394
30,clothes,4,0,8,5.640059
30,clothes,38,3,9,5.632242
30,clothes,9,0,10,5.544743
30,clothes,6,0,11,2.384637
30,clothes,32,3,12,2.045302
30,clothes,30,3,13,2.040675
30,car,49,4,1,8.748878
30,car,47,4,2,8.507797
30,car,42,4,3,8.107177
30,car,40,4,4,7.347210
30,car,48,4,5,7.271415
30,car,41,4,6,7.132711
30,car,21,2,7,6.227387
30,car,26,2,8,5.908369
30,car,44,4,9,5.438429
30,car,43,4,10,4.319308
30,car,25,2,11,2.523038
30,car,46,4,12,2.068418
30,car,45,4,13,2.059998
40,cat,3,0,1,8.742739
40,cat,7,0,2,8.660266
40,cat,4,0,3,7.593211
40,cat,1,0,4,7.521008
40,cat,5,0,5,7.443118
40,cat,9,0,6,6.489200
40,cat,19,1,7,6.326675
40,cat,6,0,8,5.692450
40,cat,0,0,9,5.661919
40,cat,2,0,10,3.869747
40,cat,11,1,11,3.541461
40,cat,8,0,12,2.080931
40,cat,13,1,13,1.284105
40,dog,12,1,1,8.844353
40,dog,14,1,2,8.428348
40,dog,10,1,3,8.425695
40,dog,19,1,4,8.374726
40,dog,7,0,5,6.603891
40,dog,15,1,6,6.499860
40,dog,17,1,7,5.831011
40,dog,11,1,8,5.591669
40,dog,4,0,9,5.541051
40,dog,16,1,10,4.581307
40,dog,6,0,11,3.633170
40,dog,13,1,12,3.335739
40,dog,18,1,13,2.081309
40,plane,21,2,1,8.729939
40,plane,26,2,2,8.482204
40,plane,27,2,3,8.227136
40,plane,24,2,4,7.459592
40,plane,20,2,5,6.478160
40,plane,28,2,6,6.454475
40,plane,29,2,7,5.377713
40,plane,25,2,8,4.521906
40,plane,6,0,9,3.601925
40,plane,23,2,10,3.092399
40,plane,16,1,11,2.511571
40,plane,22,2,12,2.058660
40,plane,8,0,13,0.010852
40,clothes,39,3,1,8.599933
40,clothes,31,3,2,8.352702
40,clothes,36,3,3,8.043962
40,clothes,35,3,4,7.764684
40,clothes,37,3,5,7.067938
40,clothes,38,3,6,6.888121
40,clothes,34,3,7,6.149957
40,clothes,4,0,8,5.526313
40,clothes,9,0,9,4.425100
40,clothes,33,3,10,4.233590
40,clothes,6,0,11,3.621837
40,clothes,32,3,12,2.039442
40,clothes,30,3,13,2.034816
40,car,49,4,1,8.252147
40,car,47,4,2,7.947372
40,car,40,4,3,7.939157
40,car,41,4,4,7.877278
40,car,42,4,5,7.832598
40,car,48,4,6,7.462163
40,car,21,2,7,6.666130
40,car,26,2,8,6.418790
40,car,44,4,9,5.511215
40,car,43,4,10,5.295223
40,car,25,2,11,2.450552
40,car,46,4,12,2.062559
40,car,45,4,13,2.054138
50,cat,3,0,1,9.029552
50,cat,7,0,2,8.697519
50,cat,4,0,3,7.586754
50,cat,9,0,4,7.031177
50,cat,5,0,5,6.786199
50,cat,1,0,6,6.150301
50,cat,6,0,7,5.260776
50,cat,19,1,8,4.982373
50,cat,11,1,9,4.670914
50,cat,0,0,10,4.564569
50,cat,2,0,11,4.257252
50,cat,8,0,12,2.079466
50,cat,13,1,13,0.031421
50,dog,12,1,1,8.952166
50,dog,10,1,2,8.450667
50,dog,14,1,3,8.043998
50,dog,19,1,4,7.030425
50,dog,11,1,5,6.721122
50,dog,15,1,6,6.697292
50,dog,7,0,7,6.641144
50,dog,17,1,8,5.622321
50,dog,4,0,9,5.534594
50,dog,16,1,10,4.896219
50,dog,6,0,11,3.201496
50,dog,13,1,12,2.083055
50,dog,18,1,13,2.079844
50,plane,21,2,1,8.313684
50,plane,27,2,2,8.148290
50,plane,26,2,3,8.091935
50,plane,24,2,4,7.669721
50,plane,28,2,5,6.936621
50,plane,20,2,6,6.663644
50,plane,25,2,7,4.662817
50,plane,23,2,8,4.642882
50,plane,29,2,9,4.098932
50,plane,6,0,10,3.170252
50,plane,16,1,11,2.826483
50,plane,22,2,12,2.057195
50,plane,8,0,13,0.009387
50,clothes,39,3,1,8.914073
50,clothes,31,3,2,8.454840
50,clothes,34,3,3,8.276265
50,clothes,35,3,4,8.210597
50,clothes,36,3,5,8.004311
50,clothes,37,3,6,7.473335
50,clothes,38,3,7,6.771236
50,clothes,4,0,8,5.519856
50,clothes,9,0,9,4.967077
50,clothes,33,3,10,4.442953
50,clothes,6,0,11,3.190163
50,clothes,32,3,12,2.037977
50,clothes,30,3,13,2.033351
50,car,49,4,1,8.519641
50,car,41,4,2,8.490534
50,car,47,4,3,7.958744
50,car,40,4,4,7.926250
50,car,48,4,5,7.498284
50,car,42,4,6,7.356597
50,car,21,2,7,6.249875
50,car,26,2,8,6.028522
50,car,44,4,9,5.649633
50,car,43,4,10,4.354002
50,car,25,2,11,2.591462
50,car,46,4,12,2.061094
50,car,45,4,13,2.052674
60,cat,7,0,1,8.876169
60,cat,3,0,2,8.835884
60,cat,4,0,3,7.361570
60,cat,5,0,4,7.146740
60,cat,9,0,5,7.038855
60,cat,1,0,6,5.987582
60,cat,6,0,7,5.401295
60,cat,0,0,8,5.168654
60,cat,19,1,9,5.023327
60,cat,11,1,10,4.675700
60,cat,8,0,11,3.579933
60,cat,2,0,12,2.089626
60,cat,13,1,13,0.031055
60,dog,12,1,1,8.855319
60,dog,10,1,2,8.699411
60,dog,14,1,3,7.806986
60,dog,15,1,4,7.233053
60,dog,19,1,5,7.071378
60,dog,7,0,6,6.819794
60,dog,11,1,7,6.725908
60,dog,17,1,8,6.052137
60,dog,4,0,9,5.309410
60,dog,16,1,10,4.386651
60,dog,6,0,11,3.342015
60,dog,13,1,12,2.082689
60,dog,18,1,13,2.079478
60,plane,21,2,1,8.685705
60,plane,27,2,2,8.242241
60,plane,26,2,3,7.882599
60,plane,24,2,4,7.872597
60,plane,28,2,5,6.347482
60,plane,25,2,6,5.600091
60,plane,29,2,7,5.101445
60,plane,20,2,8,4.745656
60,plane,23,2,9,3.640955
60,plane,6,0,10,3.310770
60,plane,16,1,11,2.316915
60,plane,22,2,12,2.056829
60,plane,8,0,13,1.509855
60,clothes,39,3,1,8.674122
60,clothes,31,3,2,8.427170
60,clothes,35,3,3,8.095055
60,clothes,34,3,4,7.178586
60,clothes,36,3,5,7.162287
60,clothes,37,3,6,5.881343
60,clothes,4,0,7,5.294672
60,clothes,9,0,8,4.974755
60,clothes,38,3,9,4.854582
60,clothes,33,3,10,3.922784
60,clothes,6,0,11,3.330681
60,clothes,32,3,12,2.037611
60,clothes,30,3,13,2.032985
60,car,49,4,1,8.773734
60,car,47,4,2,8.219297
60,car,40,4,3,8.093360
60,car,41,4,4,7.982154
60,car,48,4,5,7.790794
60,car,42,4,6,7.547524
60,car,21,2,7,6.621896
60,car,44,4,8,6.008191
60,car,26,2,9,5.819185
60,car,43,4,10,5.016434
60,car,25,2,11,3.528736
60,car,46,4,12,2.060728
60,car,45,4,13,2.052307
70,cat,7,0,1,8.919043
70,cat,3,0,2,8.773164
70,cat,4,0,3,8.053850
70,cat,1,0,4,7.247926
70,cat,5,0,5,6.583190
70,cat,9,0,6,6.279561
70,cat,0,0,7,6.140305
70,cat,6,0,8,6.009667
70,cat,19,1,9,4.904498
70,cat,11,1,10,3.805352
70,cat,8,0,11,3.552395
70,cat,2,0,12,2.089535
70,cat,13,1,13,0.030963
70,dog,10,1,1,8.819141
70,dog,12,1,2,8.707863
70,dog,14,1,3,8.006148
70,dog,15,1,4,7.545674
70,dog,17,1,5,7.220160
70,dog,19,1,6,6.952550
70,dog,7,0,7,6.862668
70,dog,4,0,8,6.001689
70,dog,11,1,9,5.855560
70,dog,6,0,10,3.950387
70,dog,16,1,11,3.157722
70,dog,13,1,12,2.082597
70,dog,18,1,13,2.079386
70,plane,21,2,1,8.587245
70,plane,27,2,2,8.155581
70,plane,26,2,3,7.932760
70,plane,24,2,4,7.763471
70,plane,28,2,5,7.125701
70,plane,20,2,6,5.287219
70,plane,29,2,7,4.905187
70,plane,25,2,8,4.871904
70,plane,23,2,9,4.847548
70,plane,6,0,10,3.919142
70,plane,22,2,11,2.056737
70,plane,8,0,12,1.482316
70,plane,16,1,13,1.087986
70,clothes,31,3,1,8.951143
70,clothes,39,3,2,8.551110
70,clothes,36,3,3,8.166924
70,clothes,35,3,4,7.987074
70,clothes,37,3,5,7.337662
70,clothes,34,3,6,7.204742
70,clothes,38,3,7,6.947590
70,clothes,4,0,8,5.986951
70,clothes,33,3,9,4.982002
70,clothes,9,0,10,4.215461
70,clothes,6,0,11,3.939054
70,clothes,32,3,12,2.037520
70,clothes,30,3,13,2.032893
70,car,49,4,1,8.632386
70,car,47,4,2,8.494718
70,car,40,4,3,8.075799
70,car,41,4,4,7.877183
70,car,42,4,5,7.322198
70,car,48,4,6,6.779644
70,car,21,2,7,6.523436
70,car,26,2,8,5.869346
70,car,44,4,9,4.352706
70,car,43,4,10,4.167987
70,car,25,2,11,2.800549
70,car,46,4,12,2.060636
70,car,45,4,13,2.052216
80,cat,3,0,1,8.989080
80,cat,7,0,2,8.779902
80,cat,4,0,3,7.863273
80,cat,9,0,4,7.540936
80,cat,1,0,5,7.424548
80,cat,5,0,6,6.671514
80,cat,0,0,7,5.973189
80,cat,19,1,8,5.747813
80,cat,6,0,9,4.986430
80,cat,11,1,10,3.794431
80,cat,8,0,11,3.282207
80,cat,2,0,12,2.089512
80,cat,13,1,13,0.030940
80,dog,12,1,1,8.632553
80,dog,10,1,2,8.411645
80,dog,19,1,3,7.795864
80,dog,14,1,4,7.629352
80,dog,15,1,5,6.848048
80,dog,7,0,6,6.723527
80,dog,17,1,7,6.554388
80,dog,11,1,8,5.844639
80,dog,4,0,9,5.811113
80,dog,16,1,10,4.739344
80,dog,6,0,11,2.927150
80,dog,13,1,12,2.082574
80,dog,18,1,13,2.079363
80,plane,21,2,1,8.466182
80,plane,24,2,2,8.259162
80,plane,26,2,3,7.770362
80,plane,27,2,4,7.455588
80,plane,28,2,5,7.324867
80,plane,20,2,6,5.799266
80,plane,29,2,7,5.452072
80,plane,25,2,8,4.962902
80,plane,23,2,9,3.711515
80,plane,6,0,10,2.895905
80,plane,16,1,11,2.669608
80,plane,22,2,12,2.056714
80,plane,8,0,13,1.212128
80,clothes,31,3,1,8.791925
80,clothes,39,3,2,8.596790
80,clothes,35,3,3,8.262173
80,clothes,36,3,4,8.180782
80,clothes,37,3,5,7.669522
80,clothes,34,3,6,7.242316
80,clothes,38,3,7,6.933702
80,clothes,4,0,8,5.796375
80,clothes,9,0,9,5.476836
80,clothes,33,3,10,4.611637
80,clothes,6,0,11,2.915817
80,clothes,32,3,12,2.037497
80,clothes,30,3,13,2.032870
80,car,49,4,1,8.688004
80,car,41,4,2,8.452345
80,car,47,4,3,8.090814
80,car,42,4,4,7.997291
80,car,40,4,5,7.564654
80,car,46,4,6,6.449492
80,car,21,2,7,6.402374
80,car,48,4,8,6.077298
80,car,26,2,9,5.706948
80,car,43,4,10,5.004198
80,car,44,4,11,4.077672
80,car,25,2,12,2.891548
80,car,45,4,13,2.052193
90,cat,3,0,1,9.169511
90,cat,7,0,2,8.438019
90,cat,4,0,3,7.157100
90,cat,5,0,4,7.154971
90,cat,9,0,5,7.023556
90,cat,8,0,6,6.811065
90,cat,1,0,7,6.475797
90,cat,19,1,8,5.555100
90,cat,6,0,9,5.361382
90,cat,0,0,10,4.859172
90,cat,11,1,11,3.091098
90,cat,2,0,12,2.089506
90,cat,13,1,13,0.030934
90,dog,12,1,1,9.098636
90,dog,10,1,2,8.326904
90,dog,14,1,3,7.929865
90,dog,19,1,4,7.603151
90,dog,7,0,5,6.381643
90,dog,15,1,6,6.246299
90,dog,17,1,7,5.916906
90,dog,16,1,8,5.147078
90,dog,11,1,9,5.141306
90,dog,4,0,10,5.104940
90,dog,6,0,11,3.302102
90,dog,13,1,12,2.082569
90,dog,18,1,13,2.079358
90,plane,26,2,1,8.533314
90,plane,21,2,2,8.382250
90,plane,27,2,3,8.211159
90,plane,24,2,4,7.260403
90,plane,28,2,5,6.566263
90,plane,25,2,6,6.138404
90,plane,20,2,7,5.650172
90,plane,23,2,8,5.595023
90,plane,29,2,9,5.593872
90,plane,8,0,10,4.740986
90,plane,6,0,11,3.270857
90,plane,16,1,12,3.077342
90,plane,22,2,13,2.056709
90,clothes,39,3,1,8.794373
90,clothes,31,3,2,8.557174
90,clothes,35,3,3,8.486408
90,clothes,36,3,4,8.342111
90,clothes,37,3,5,7.616335
90,clothes,34,3,6,7.195801
90,clothes,38,3,7,7.018023
90,clothes,4,0,8,5.090202
90,clothes,9,0,9,4.959456
90,clothes,33,3,10,4.758044
90,clothes,6,0,11,3.290769
90,clothes,32,3,12,2.037491
90,clothes,30,3,13,2.032864
90,car,49,4,1,8.350618
90,car,47,4,2,8.182987
90,car,41,4,3,7.930799
90,car,42,4,4,7.725615
90,car,40,4,5,7.476618
90,car,48,4,6,6.871144
90,car,26,2,7,6.469901
90,car,21,2,8,6.318441
90,car,46,4,9,5.670614
90,car,25,2,10,4.067049
90,car,43,4,11,3.014126
90,car,44,4,12,2.067611
90,car,45,4,13,2.052187
100,cat,3,0,1,9.111933
100,cat,7,0,2,8.743803
100,cat,9,0,3,6.987293
100,cat,4,0,4,6.849277
100,cat,1,0,5,6.592997
100,cat,5,0,6,6.568338
100,cat,19,1,7,6.389243
100,cat,8,0,8,5.958399
100,cat,0,0,9,5.587394
100,cat,6,0,10,5.375712
100,cat,2,0,11,5.364425
100,cat,11,1,12,4.416089
100,cat,13,1,13,0.030933
100,dog,12,1,1,9.007478
100,dog,19,1,2,8.437295
100,dog,10,1,3,8.016514
100,dog,14,1,4,7.890509
100,dog,7,0,5,6.687427
100,dog,11,1,6,6.466297
100,dog,17,1,7,6.460156
100,dog,15,1,8,6.379288
100,dog,4,0,9,4.797117
100,dog,16,1,10,4.731950
100,dog,18,1,11,4.207755
100,dog,6,0,12,3.316432
100,dog,13,1,13,2.082567
100,plane,21,2,1,8.473869
100,plane,24,2,2,8.103532
100,plane,27,2,3,7.851049
100,plane,26,2,4,7.672771
100,plane,28,2,5,6.101424
100,plane,20,2,6,5.913456
100,plane,23,2,7,5.463316
100,plane,25,2,8,5.180446
100,plane,29,2,9,4.469694
100,plane,8,0,10,3.888321
100,plane,6,0,11,3.285187
100,plane,16,1,12,2.662214
100,plane,22,2,13,2.056707
100,clothes,31,3,1,8.713503
100,clothes,39,3,2,8.686079
100,clothes,35,3,3,8.410247
100,clothes,36,3,4,8.386083
100,clothes,37,3,5,7.706472
100,clothes,34,3,6,7.491028
100,clothes,38,3,7,6.385497
100,clothes,9,0,8,4.923193
100,clothes,4,0,9,4.782379
100,clothes,33,3,10,3.336035
100,clothes,6,0,11,3.305098
100,clothes,32,3,12,2.037490
100,clothes,30,3,13,2.032863
100,car,47,4,1,8.337220
100,car,49,4,2,8.200110
100,car,41,4,3,7.762242
100,car,42,4,4,7.669970
100,car,48,4,5,7.527625
100,car,40,4,6,7.153295
100,car,21,2,7,6.410061
100,car,46,4,8,5.870504
100,car,26,2,9,5.609358
100,car,25,2,10,3.109091
100,car,43,4,11,2.093617
100,car,44,4,12,2.067610
100,car,45,4,13,2.052186
110,cat,3,0,1,9.246372
110,cat,7,0,2,8.532319
110,cat,9,0,3,7.772170
110,cat,4,0,4,6.924923
110,cat,5,0,5,6.789943
110,cat,0,0,6,6.312985
110,cat,19,1,7,6.179404
110,cat,1,0,8,5.988688
110,cat,6,0,9,5.827038
110,cat,8,0,10,5.399418
110,cat,11,1,11,3.977028
110,cat,2,0,12,3.094702
110,cat,13,1,13,0.030933
110,dog,12,1,1,8.535555
110,dog,15,1,2,8.285766
110,dog,19,1,3,8.227455
110,dog,10,1,4,8.185995
110,dog,14,1,5,8.005673
110,dog,17,1,6,6.663914
110,dog,7,0,7,6.475943
110,dog,11,1,8,6.027236
110,dog,4,0,9,4.872762
110,dog,16,1,10,4.871625
110,dog,6,0,11,3.767758
110,dog,13,1,12,2.082567
110,dog,18,1,13,2.079356
110,plane,21,2,1,8.521759
110,plane,24,2,2,7.734826
110,plane,27,2,3,7.677028
110,plane,26,2,4,7.189586
110,plane,28,2,5,7.063872
110,plane,20,2,6,6.542092
110,plane,29,2,7,5.473426
110,plane,25,2,8,5.201124
110,plane,23,2,9,4.550218
110,plane,6,0,10,3.736513
110,plane,8,0,11,3.329339
110,plane,16,1,12,2.801889
110,plane,22,2,13,2.056707
110,clothes,31,3,1,8.796553
110,clothes,35,3,2,8.772383
110,clothes,39,3,3,8.560319
110,clothes,36,3,4,7.804535
110,clothes,34,3,5,7.400581
110,clothes,38,3,6,7.277084
110,clothes,37,3,7,6.224648
110,clothes,9,0,8,5.708070
110,clothes,33,3,9,5.502596
110,clothes,4,0,10,4.858024
110,clothes,6,0,11,3.756424
110,clothes,32,3,12,2.037489
110,clothes,30,3,13,2.032863
110,car,44,4,1,8.757461
110,car,47,4,2,8.611219
110,car,41,4,3,8.570846
110,car,49,4,4,8.537110
110,car,42,4,5,7.436729
110,car,40,4,6,7.254631
110,car,46,4,7,6.821885
110,car,48,4,8,6.761975
110,car,21,2,9,6.457951
110,car,26,2,10,5.126173
110,car,25,2,11,3.129769
110,car,43,4,12,2.093616
110,car,45,4,13,2.052185
120,cat,7,0,1,8.878372
120,cat,3,0,2,8.861598
120,cat,4,0,3,7.873932
120,cat,5,0,4,7.143022
120,cat,9,0,5,6.898443
120,cat,6,0,6,6.021511
120,cat,8,0,7,5.909461
120,cat,1,0,8,5.783076
120,cat,19,1,9,5.446466
120,cat,0,0,10,4.489829
120,cat,11,1,11,4.177662
120,cat,2,0,12,2.089504
120,cat,13,1,13,0.030933
120,dog,12,1,1,8.899400
120,dog,10,1,2,8.751915
120,dog,14,1,3,8.577483
120,dog,19,1,4,7.494518
120,dog,17,1,5,7.140241
120,dog,15,1,6,7.080276
120,dog,7,0,7,6.821997
120,dog,11,1,8,6.227870
120,dog,4,0,9,5.821771
120,dog,16,1,10,4.052631
120,dog,6,0,11,3.962231
120,dog,13,1,12,2.082567
120,dog,18,1,13,2.079356
120,plane,21,2,1,8.730062
120,plane,27,2,2,8.518696
120,plane,26,2,3,8.477979
120,plane,24,2,4,7.934103
120,plane,23,2,5,6.510210
120,plane,20,2,6,6.243353
120,plane,28,2,7,5.735368
120,plane,25,2,8,5.310541
120,plane,6,0,9,3.930986
120,plane,8,0,10,3.839382
120,plane,29,2,11,2.558009
120,plane,22,2,12,2.056707
120,plane,16,1,13,1.982894
120,clothes,31,3,1,9.022488
120,clothes,35,3,2,8.830392
120,clothes,39,3,3,8.776814
120,clothes,36,3,4,8.326312
120,clothes,34,3,5,6.801491
120,clothes,37,3,6,6.219117
120,clothes,38,3,7,6.156823
120,clothes,4,0,8,5.807033
120,clothes,9,0,9,4.834343
120,clothes,33,3,10,4.381818
120,clothes,6,0,11,3.950898
120,clothes,32,3,12,2.037489
120,clothes,30,3,13,2.032863
120,car,49,4,1,8.767803
120,car,42,4,2,8.395065
120,car,41,4,3,8.078111
120,car,47,4,4,8.034514
120,car,40,4,5,7.229156
120,car,46,4,6,7.055892
120,car,48,4,7,6.825979
120,car,21,2,8,6.666253
120,car,26,2,9,6.414566
120,car,44,4,10,4.465278
120,car,43,4,11,4.391094
120,car,25,2,12,3.239186
120,car,45,4,13,2.052185
130,cat,3,0,1,9.002989
130,cat,7,0,2,8.865185
130,cat,4,0,3,7.895684
130,cat,1,0,4,7.261243
130,cat,9,0,5,6.878116
130,cat,5,0,6,6.756348
130,cat,6,0,7,5.466692
130,cat,19,1,8,5.282804
130,cat,0,0,9,4.929844
130,cat,11,1,10,3.607878
130,cat,8,0,11,3.257491
130,cat,13,1,12,2.833892
130,cat,2,0,13,2.089504
130,dog,12,1,1,8.976740
130,dog,10,1,2,8.490169
130,dog,14,1,3,7.611967
130,dog,19,1,4,7.330855
130,dog,7,0,5,6.808809
130,dog,15,1,6,6.559383
130,dog,17,1,7,6.373018
130,dog,4,0,8,5.843523
130,dog,11,1,9,5.658086
130,dog,16,1,10,5.217507
130,dog,13,1,11,4.885527
130,dog,6,0,12,3.407412
130,dog,18,1,13,2.079356
130,plane,21,2,1,8.020132
